"event","trial","time","PID"
"blur","1078","1290045","71953"
"focus","1079","1291760","71953"
"blur","1086","1297005","71953"
"focus","1088","1299376","71953"
"blur","1092","1302446","71953"
"focus","1094","1304888","71953"
"blur","1103","1310642","71953"
"focus","1104","1311981","71953"
"blur","1110","1314909","71953"
"focus","1111","1318180","71953"
"blur","1116","1320862","71953"
"focus","1117","1323154","71953"
"blur","1135","1334142","71953"
"focus","1138","1339616","71953"
"blur","1141","1341272","71953"
"focus","1143","1345592","71953"
"blur","1149","1349289","71953"
"focus","1150","1351163","71953"
"blur","1168","1364229","71953"
"focus","1169","1366297","71953"
"blur","1174","1370420","71953"
"focus","1177","1373651","71953"
"blur","1180","1375990","71953"
"focus","1181","1377868","71953"
"blur","1186","1380836","71953"
"focus","1188","1383116","71953"
"blur","1212","1408441","71953"
"focus","1212","1410861","71953"
"blur","1319","1491642","71953"
"focus","1323","1494059","71953"
"blur","1324","1495572","71953"
"focus","1326","1498827","71953"
"blur","1331","1502576","71953"
"focus","1332","1504811","71953"
"blur","1343","1511237","71953"
"focus","1345","1513611","71953"
"blur","1350","1516961","71953"
"focus","1352","1518622","71953"
"blur","1356","1521397","71953"
"focus","1359","1524910","71953"
"blur","1361","1526362","71953"
"focus","1364","1529713","71953"
"blur","1400","1557072","71953"
"focus","1401","1558337","71953"
"blur","1406","1561198","71953"
"focus","1408","1564324","71953"
"blur","1411","1565893","71953"
"focus","1413","1568510","71953"
"blur","1479","1617834","71953"
"focus","1479","1620220","71953"
"blur","1479","1622691","71953"
"focus","1479","1796726","71953"
"blur","1479","1798045","71953"
"focus","1479","1981921","71953"
"blur","1734","2180763","71953"
"focus","1734","2189911","71953"
"blur","1734","2195447","71953"
"focus","1734","2259707","71953"
"blur","1734","2262983","71953"
"focus","1734","2274850","71953"
"blur","1759","2292523","71953"
"focus","1760","2294690","71953"
"blur","1811","2330875","71953"
"focus","1813","2332689","71953"
"blur","1841","2352057","71953"
"focus","1844","2356389","71953"
"blur","1848","2359284","71953"
"focus","1851","2362457","71953"
"blur","1853","2364336","71953"
"focus","1854","2365907","71953"
"blur","1866","2373726","71953"
"focus","1867","2374460","71953"
"blur","1902","2398095","71953"
"focus","1903","2400436","71953"
"blur","1909","2404233","71953"
"focus","1910","2405561","71953"
"blur","1924","2416715","71953"
"focus","1925","2417992","71953"
"blur","1948","2431932","71953"
"focus","1948","2434229","71953"
"blur","1955","2437963","71953"
"focus","1956","2439500","71953"
"blur","1968","2448384","71953"
"focus","1969","2449419","71953"
"blur","1970","2450309","71953"
"focus","1972","2452881","71953"
"blur","1973","2453779","71953"
"focus","1977","2459686","71953"
"blur","1980","2462417","71953"
"focus","1981","2463419","71953"
"blur","1993","2471926","71953"
"focus","1995","2476701","71953"
"blur","2000","2479672","71953"
"focus","2002","2483111","71953"
"blur","2002","2484359","71953"
"focus","2002","2666205","71953"
"blur","2002","2668946","71953"
"focus","2002","2694557","71953"
"blur","2002","2694560","71953"
"focus","2002","2699328","71953"
"blur","2065","2745657","71953"
"focus","2067","2749149","71953"
"blur","2072","2753100","71953"
"focus","2073","2755781","71953"
"blur","2080","2760741","71953"
"focus","2080","2761561","71953"
"blur","2087","2766196","71953"
"focus","2091","2771233","71953"
"blur","2093","2773522","71953"
"focus","2094","2775043","71953"
"blur","2100","2779114","71953"
"focus","2102","2780810","71953"
"blur","2105","2783585","71953"
"focus","2106","2784673","71953"
"blur","2133","2805797","71953"
"focus","2133","2806621","71953"
"blur","2139","2811099","71953"
"focus","2140","2811951","71953"
"blur","2152","2820101","71953"
"focus","2153","2822034","71953"
"blur","2159","2825152","71953"
"focus","2159","2826718","71953"
"blur","2166","2830978","71953"
"focus","2167","2833278","71953"
"blur","2172","2836717","71953"
"focus","2174","2838478","71953"
"blur","2178","2841119","71953"
"focus","2180","2843699","71953"
"blur","2185","2846838","71953"
"focus","2186","2848315","71953"
"blur","2193","2853989","71953"
"focus","2194","2855499","71953"
"blur","2226","2879651","71953"
"focus","2227","2881110","71953"
"blur","2232","2883872","71953"
"focus","2232","2884926","71953"
"blur","2239","2890149","71953"
"focus","2241","2893273","71953"
"blur","2278","2920379","71953"
"focus","2278","2976996","71953"
"blur","2278","2978397","71953"
"focus","2278","3009302","71953"
"blur","2289","3015470","71953"
"focus","2293","3020433","71953"
"blur","2295","3021751","71953"
"focus","2297","3024841","71953"
"blur","2302","3027834","71953"
"focus","2303","3029221","71953"
"blur","2329","3049680","71953"
"focus","2330","3051692","71953"
"blur","2336","3056884","71953"
"focus","2338","3059449","71953"
"blur","2344","3063021","71953"
"focus","2344","3064773","71953"
"blur","2357","3074501","71953"
"focus","2358","3077137","71953"
"blur","2377","3090252","71953"
"focus","2381","3095728","71953"
"blur","2383","3097169","71953"
"focus","2385","3101762","71953"
"blur","2391","3105749","71953"
"focus","2393","3107077","71953"
"blur","2397","3110473","71953"
"focus","2397","3111605","71953"
"blur","2404","3116651","71953"
"focus","2405","3117479","71953"
"blur","2409","3120181","71953"
"focus","2410","3122983","71953"
"blur","2416","3126805","71953"
"focus","2419","3130611","71953"
"blur","2422","3132713","71953"
"focus","2423","3134227","71953"
"blur","2442","3147890","71953"
"focus","2443","3149821","71953"
"blur","2451","3155197","71953"
"focus","2452","3156242","71953"
"blur","2462","3163239","71953"
"focus","2462","3164099","71953"
"blur","2480","3175600","71953"
"focus","2481","3177058","71953"
"blur","2486","3180105","71953"
"focus","2487","3181377","71953"
"blur","2493","3186967","71953"
"focus","2494","3187926","71953"
"blur","2500","3192370","71953"
"focus","2504","3198607","71953"
"blur","2508","3201137","71953"
"focus","2510","3205971","71953"
"blur","2515","3208666","71953"
"focus","2518","3214036","71953"
"blur","2522","3216959","71953"
"focus","2525","3221500","71953"
"blur","2534","3227279","71953"
"focus","2534","3228425","71953"
"blur","2539","3232283","71953"
"focus","2541","3236166","71953"
"blur","2555","3248502","71953"
"focus","2555","3263931","71953"
"blur","2556","3279543","71953"
"focus","2556","3283991","71953"
"blur","2556","3290185","71953"
"focus","2556","3324628","71953"
"blur","2556","3330193","71953"
"focus","2556","3336967","71953"
"blur","2556","3341832","71953"
"focus","2556","3346765","71953"
"blur","2556","3357766","71953"
"focus","2556","3361282","71953"
"blur","2556","3369517","71953"
"focus","2556","3373019","71953"
"blur","2556","3381222","71953"
"focus","2556","3382353","71953"
"blur","2556","3383042","71953"
"focus","2556","3390732","71953"
"blur","2556","3410623","71953"
"focus","2556","3412278","71953"
"blur","2556","3466056","71953"
"focus","2556","3469592","71953"
"blur","2556","3479743","71953"
"focus","2556","3481762","71953"
"blur","2556","3499810","71953"
"focus","2556","3512457","71953"
"blur","2561","3579593","71953"
"focus","2561","3582228","71953"
"blur","2561","3582232","71953"
"focus","2561","3584177","71953"
"blur","2565","3598090","71953"
"focus","2565","3601503","71953"
"blur","2565","3604234","71953"
"focus","2565","3614225","71953"
"blur","2566","3622213","71953"
